Date,Visiting,Home,Initial Call,Challenging Team,Result,Placeholder,Outcome,Period,Time,Link
10/27/21,WAS,BOS,Defensive Foul,BOS,Challenge,,Lost,4,03:54.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasbos_1_102721_approved_1280x720.mp4
10/27/21,MIA,BKN,Defensive Foul,BKN,Challenge,,Won,4,09:37.0,https://videos.nba.com/nba/official-replay/media/trigger16_miabkn_1_102721_approved_1280x720.mp4
10/27/21,ATL,NOP,Away Team Possession,NOP,Challenge,,Won,4,07:34.0,https://videos.nba.com/nba/official-replay/media/trigger17_atlnop_1_102721_approved_1280x720.mp4
10/27/21,IND,TOR,Defensive Foul,TOR,Challenge,,Lost,4,02:44.0,https://videos.nba.com/nba/official-replay/media/trigger16_indtor_2_102721_approved_1280x720.mp4
10/27/21,LAL,OKC,Defensive Foul,OKC,Challenge,,Won,4,01:47.0,https://videos.nba.com/nba/official-replay/media/trigger16_lalokc_1_102721_approved_1280x720.mp4
10/28/21,DET,PHI,Defensive Foul,DET,Challenge,,Won,4,08:48.0,https://videos.nba.com/nba/official-replay/media/trigger16_detphi_1_102821_approved_1280x720.mp4
10/29/21,ORL,TOR,Defensive Foul,TOR,Challenge,,Won,4,02:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_orltor_1_102921_approved_1280x720.mp4
10/29/21,SAC,NOP,Offensive Foul,SAC,Challenge,,Lost,3,06:19.0,https://videos.nba.com/nba/official-replay/media/trigger16_sacnop_1_102921_approved_1280x720.mp4
10/29/21,CHA,MIA,Offensive Foul,CHA,Challenge,,Won,4,09:00.0,https://videos.nba.com/nba/official-replay/media/trigger16_chamia_1_102921_approved_1280x720.mp4
10/29/21,CHA,MIA,Defensive Foul,MIA,Challenge,,Lost,4,01:34.0,https://videos.nba.com/nba/official-replay/media/trigger16_chamia_2_102921_approved_1280x720.mp4
10/29/21,DAL,DEN,Defensive Foul,DEN,Challenge,,Lost,3,11:16.0,https://videos.nba.com/nba/official-replay/media/trigger16_dalden_1_102921_approved_1280x720.mp4
10/29/21,DAL,DEN,Defensive Foul,DAL,Challenge,,Lost,3,05:00.0,https://videos.nba.com/nba/official-replay/media/trigger16_dalden_2_102921_approved_1280x720.mp4
10/30/21,BOS,WAS,Offensive Foul,BOS,Challenge,,Lost,4,01:30.0,https://videos.nba.com/nba/official-replay/media/trigger16_boswas_1_103021_approved_1280x720.mp4
10/30/21,BOS,WAS,Defensive Foul,WAS,Challenge,,Won,6,01:16.0,https://videos.nba.com/nba/official-replay/media/trigger16_boswas_2_103021_approved_1280x720.mp4
10/30/21,TOR,IND,Defensive Foul,IND,Challenge,,Won,2,09:30.0,https://videos.nba.com/nba/official-replay/media/trigger16_torind_1_103021_approved_1280x720.mp4
10/30/21,MIA,MEM,Defensive Foul,MEM,Challenge,,Won,2,03:58.0,https://videos.nba.com/nba/official-replay/media/trigger16_miamem_1_103021_approved_1280x720.mp4
10/30/21,ORL,DET,Offensive Foul,ORL,Challenge,,Won,4,06:13.0,https://videos.nba.com/nba/official-replay/media/trigger16_orldet_1_103021_approved_1280x720.mp4
10/30/21,OKC,GSW,Defensive Foul,GSW,Challenge,,Won,3,03:27.0,https://videos.nba.com/nba/official-replay/media/trigger16_okcgsw_1_103021_approved_1280x720.mp4
10/31/21,HOU,LAL,Defensive Foul,HOU,Challenge,,Lost,4,02:48.0,https://videos.nba.com/nba/official-replay/media/trigger16_houlal_1_103121_approved_1280x720.mp4
11/1/21,TOR,NYK,Loose Ball Foul,TOR,Challenge,,Lost,2,05:34.0,https://videos.nba.com/nba/official-replay/media/trigger16_tornyk_1_110121_approved_1280x720.mp4
11/1/21,ORL,MIN,Defensive Foul,ORL,Challenge,,Lost,4,05:19.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlmin_1_110121_approved_1280x720.mp4
11/1/21,OKC,LAC,Defensive Foul,LAC,Challenge,,Lost,4,01:19.0,https://videos.nba.com/nba/official-replay/media/trigger16_okclac_1_110121_approved_1280x720.mp4
11/2/21,MIA,DAL,Defensive Foul,DAL,Challenge,,Lost,4,07:56.0,https://videos.nba.com/nba/official-replay/media/trigger16_miadal_1_110221_approved_1280x720.mp4
11/2/21,SAC,UTA,Offensive Foul,SAC,Challenge,,Lost,1,00:28.6,https://videos.nba.com/nba/official-replay/media/trigger16_sacuta_1_110221_approved_1280x720.mp4
11/2/21,SAC,UTA,Defensive Foul,UTA,Challenge,,Won,4,03:10.0,https://videos.nba.com/nba/official-replay/media/trigger16_sacuta_2_110221_approved_1280x720.mp4
11/2/21,HOU,LAL,Defensive Foul,HOU,Challenge,,Won,4,10:17.0,https://videos.nba.com/nba/official-replay/media/trigger16_houlal_1_110221_approved_1280x720.mp4
11/4/21,TOR,WAS,Defensive Foul,TOR,Challenge,,Lost,3,07:22.0,https://videos.nba.com/nba/official-replay/media/trigger16_torwas_1_110321_approved_1280x720.mp4
11/4/21,LAC,MIN,Offensive Foul,MIN,Challenge,,Lost,4,06:35.0,https://videos.nba.com/nba/official-replay/media/trigger16_lacmin_1_110321_approved_1280x720.mp4
11/4/21,POR,CLE,Home Team Possession,POR,Challenge,,Lost,4,00:37.6,https://videos.nba.com/nba/official-replay/media/trigger17_porcle_1_110321_approved_1280x720.mp4
11/4/21,LAC,MIN,Home Team Possession,LAC,Challenge,,Won,4,09:34.0,https://videos.nba.com/nba/official-replay/media/trigger17_lacmin_1_110321_approved_1280x720.mp4
11/4/21,BOS,ORL,Defensive Foul,ORL,Challenge,,Lost,4,03:46.0,https://videos.nba.com/nba/official-replay/media/trigger16_bosorl_1_110321_approved_1280x720.mp4
11/4/21,CHI,PHI,Defensive Foul,PHI,Challenge,,Won,4,00:05.8,https://videos.nba.com/nba/official-replay/media/trigger16_chiphi_1_110321_approved_1280x720.mp4
11/5/21,SAS,ORL,Offensive Foul,ORL,Challenge,,Won,4,03:33.0,https://videos.nba.com/nba/official-replay/media/trigger16_sasorl_1_110521_approved_1280x720.mp4
11/5/21,CLE,TOR,Defensive Foul,CLE,Challenge,,Won,3,02:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_cletor_1_110521_approved_1280x720.mp4
11/5/21,BKN,DET,Away Team Possession,DET,Challenge,,Lost,4,03:26.0,https://videos.nba.com/nba/official-replay/media/trigger17_bkndet_1_110521_approved_1280x720.mp4
11/5/21,CLE,TOR,Defensive Foul,TOR,Challenge,,Lost,4,00:04.8,https://videos.nba.com/nba/official-replay/media/trigger16_cletor_2_110521_approved_1280x720.mp4
11/5/21,NOP,GSW,Defensive Foul,GSW,Challenge,,Lost,3,03:17.0,https://videos.nba.com/nba/official-replay/media/trigger16_nopgsw_1_110521_approved_1280x720.mp4
11/6/21,HOU,DEN,Defensive Foul,HOU,Challenge,,Won,3,05:25.0,https://videos.nba.com/nba/official-replay/media/trigger16_houden_1_110621_approved_1280x720.mp4
11/6/21,UTA,MIA,Offensive Foul,MIA,Challenge,,Won,4,01:47.0,https://videos.nba.com/nba/official-replay/media/trigger16_utamia_1_110621_approved_1280x720.mp4
11/7/21,BKN,TOR,Defensive Foul,TOR,Challenge,,Lost,4,07:19.0,https://videos.nba.com/nba/official-replay/media/trigger16_bkntor_1_110721_approved_1280x720.mp4
11/7/21,SAS,OKC,Defensive Foul,OKC,Challenge,,Lost,3,10:08.0,https://videos.nba.com/nba/official-replay/media/trigger16_sasokc_1_110721_approved_1280x720.mp4
11/7/21,CHA,LAC,Defensive Foul,LAC,Challenge,,Won,4,10:45.0,https://videos.nba.com/nba/official-replay/media/trigger16_chalac_1_110721_approved_1280x720.mp4
11/7/21,CHA,LAC,Defensive Foul,CHA,Challenge,,Won,4,04:10.0,https://videos.nba.com/nba/official-replay/media/trigger16_chalac_2_110721_approved_1280x720.mp4
11/8/21,NOP,DAL,Defensive Foul,DAL,Challenge,,Lost,2,03:39.0,https://videos.nba.com/nba/official-replay/media/trigger16_nopdal_1_110821_approved_1280x720.mp4
11/8/21,MIN,MEM,Defensive Foul,MEM,Challenge,,Won,3,08:21.0,https://videos.nba.com/nba/official-replay/media/trigger16_minmem_1_110821_approved_1280x720.mp4
11/8/21,MIN,MEM,Home Team Possession,MIN,Challenge,,Lost,4,01:07.0,https://videos.nba.com/nba/official-replay/media/trigger17_minmem_1_110821_approved_1280x720.mp4
11/8/21,ATL,GSW,Defensive Foul,GSW,Challenge,,Won,4,07:28.0,https://videos.nba.com/nba/official-replay/media/trigger16_atlgsw_1_110821_approved_1280x720.mp4
11/8/21,PHX,SAC,Defensive Foul,PHX,Challenge,,Won,4,01:12.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxsac_1_110821_approved_1280x720.mp4
11/8/21,CHA,LAL,Home Team Possession,CHA,Challenge,,Lost,5,01:50.0,https://videos.nba.com/nba/official-replay/media/trigger17_chalal_1_110821_approved_1280x720.mp4
11/9/21,MIL,PHI,Defensive Foul,PHI,Challenge,,Lost,3,08:21.0,https://videos.nba.com/nba/official-replay/media/trigger16_milphi_1_110921_approved_1280x720.mp4
11/10/21,TOR,BOS,Defensive Foul,TOR,Challenge,,Lost,3,01:43.0,https://videos.nba.com/nba/official-replay/media/trigger16_torbos_1_111021_approved_1280x720.mp4
11/10/21,DET,HOU,Defensive Foul,DET,Challenge,,Won,3,00:27.3,https://videos.nba.com/nba/official-replay/media/trigger16_dethou_1_111021_approved_1280x720.mp4
11/10/21,DET,HOU,Defensive Foul,HOU,Challenge,,Lost,4,10:40.0,https://videos.nba.com/nba/official-replay/media/trigger16_dethou_2_111021_approved_1280x720.mp4
11/10/21,MIL,NYK,Defensive Foul,MIL,Challenge,,Won,4,02:51.0,https://videos.nba.com/nba/official-replay/media/trigger16_milnyk_1_111021_approved_1280x720.mp4
11/10/21,IND,DEN,Goaltending,IND,Challenge,,Won,3,07:30.0,https://videos.nba.com/nba/official-replay/media/trigger18_indden_1_111021_approved_1280x720.mp4
11/10/21,OKC,NOP,Defensive Foul,OKC,Challenge,,Lost,4,00:22.3,https://videos.nba.com/nba/official-replay/media/trigger16_okcnop_1_111021_approved_1280x720.mp4
11/10/21,MIN,GSW,Defensive Foul,GSW,Challenge,,Won,2,05:54.0,https://videos.nba.com/nba/official-replay/media/trigger16_mingsw_1_111021_approved_1280x720.mp4
11/10/21,IND,DEN,Defensive Foul,DEN,Challenge,,Won,4,00:42.9,https://videos.nba.com/nba/official-replay/media/trigger16_indden_1_111021_approved_1280x720.mp4
11/11/21,TOR,PHI,Defensive Foul,PHI,Challenge,,Won,4,01:32.0,https://videos.nba.com/nba/official-replay/media/trigger16_torphi_1_111121_approved_1280x720.mp4
11/12/21,NYK,CHA,Away Team Possession,CHA,Challenge,,Won,4,00:31.9,https://videos.nba.com/nba/official-replay/media/trigger17_nykcha_1_111221_approved_1280x720.mp4
11/12/21,BKN,NOP,Defensive Foul,NOP,Challenge,,Lost,4,04:12.0,https://videos.nba.com/nba/official-replay/media/trigger16_bknnop_1_111221_approved_1280x720.mp4
11/12/21,MIN,LAL,Defensive Foul,LAL,Challenge,,Lost,3,05:30.0,https://videos.nba.com/nba/official-replay/media/trigger16_minlal_1_111221_approved_1280x720.mp4
11/13/21,MIA,UTA,Loose Ball Foul,UTA,Challenge,,Won,2,02:21.0,https://videos.nba.com/nba/official-replay/media/trigger16_miauta_1_111321_approved_1280x720.mp4
11/13/21,DET,TOR,Defensive Foul,TOR,Challenge,,Lost,3,08:30.0,https://videos.nba.com/nba/official-replay/media/trigger16_dettor_1_111321_approved_1280x720.mp4
11/13/21,BOS,CLE,Defensive Foul,BOS,Challenge,,Won,3,09:55.0,https://videos.nba.com/nba/official-replay/media/trigger16_boscle_1_111321_approved_1280x720.mp4
11/13/21,MIN,LAC,Home Team Possession,MIN,Challenge,,Won,3,05:04.0,https://videos.nba.com/nba/official-replay/media/trigger17_minlac_1_111321_approved_1280x720.mp4
11/14/21,BKN,OKC,Defensive Foul,OKC,Challenge,,Won,2,05:18.0,https://videos.nba.com/nba/official-replay/media/trigger16_bknokc_1_111421_approved_1280x720.mp4
11/14/21,PHX,HOU,Defensive Foul,HOU,Challenge,,Lost,4,10:22.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxhou_1_111421_approved_1280x720.mp4
11/15/21,ORL,ATL,Offensive Foul,ATL,Challenge,,Won,2,02:12.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlatl_1_111521_approved_1280x720.mp4
11/15/21,NOP,WAS,Defensive Foul,WAS,Challenge,,Lost,3,00:11.4,https://videos.nba.com/nba/official-replay/media/trigger16_nopwas_1_111521_approved_1280x720.mp4
11/15/21,BOS,CLE,Defensive Foul,BOS,Challenge,,Lost,4,04:19.0,https://videos.nba.com/nba/official-replay/media/trigger16_boscle_1_111521_approved_1280x720.mp4
11/15/21,BOS,CLE,Away Team Possession,CLE,Challenge,,Won,4,02:21.0,https://videos.nba.com/nba/official-replay/media/trigger17_boscle_1_111521_approved_1280x720.mp4
11/15/21,IND,NYK,Defensive Foul,NYK,Challenge,,Won,4,10:51.0,https://videos.nba.com/nba/official-replay/media/trigger16_indnyk_1_111521_approved_1280x720.mp4
11/15/21,PHX,MIN,Offensive Foul,MIN,Challenge,,Lost,3,09:56.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxmin_1_111521_approved_1280x720.mp4
11/15/21,ORL,ATL,Defensive Foul,ORL,Challenge,,Won,4,02:56.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlatl_2_111521_approved_1280x720.mp4
11/15/21,MIA,OKC,Home Team Possession,MIA,Challenge,,Won,4,01:24.0,https://videos.nba.com/nba/official-replay/media/trigger17_miaokc_1_111521_approved_1280x720.mp4
11/15/21,TOR,POR,Defensive Foul,TOR,Challenge,,Lost,3,00:39.0,https://videos.nba.com/nba/official-replay/media/trigger16_torpor_1_111521_approved_1280x720.mp4
11/16/21,GSW,BKN,Defensive Foul,GSW,Challenge,,Lost,3,08:13.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswbkn_1_111621_approved_1280x720.mp4
11/16/21,GSW,BKN,Defensive Foul,BKN,Challenge,,Lost,3,04:55.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswbkn_2_111621_approved_1280x720.mp4
11/17/21,IND,DET,Offensive Foul,DET,Challenge,,Won,1,00:32.1,https://videos.nba.com/nba/official-replay/media/trigger16_inddet_1_111721_approved_1280x720.mp4
11/17/21,NOP,MIA,Defensive Foul,NOP,Challenge,,Won,3,05:14.0,https://videos.nba.com/nba/official-replay/media/trigger16_nopmia_2_111721_approved_1280x720.mp4
11/17/21,LAL,MIL,Defensive Foul,LAL,Challenge,,Lost,4,07:14.0,https://videos.nba.com/nba/official-replay/media/trigger16_lalmil_1_111721_approved_1280x720.mp4
11/17/21,HOU,OKC,Defensive Foul,OKC,Challenge,,Lost,4,05:44.0,https://videos.nba.com/nba/official-replay/media/trigger16_houokc_1_111721_approved_1280x720.mp4
11/17/21,DAL,PHX,Goaltending,PHX,Challenge,,Won,3,03:25.0,https://videos.nba.com/nba/official-replay/media/trigger18_dalphx_1_111721_approved_1280x720.mp4
11/18/21,GSW,CLE,Defensive Foul,CLE,Challenge,,Won,3,08:55.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswcle_1_111821_approved_1280x720.mp4
11/18/21,LAC,MEM,Offensive Foul,LAC,Challenge,,Lost,2,03:01.0,https://videos.nba.com/nba/official-replay/media/trigger16_lacmem_1_111821_approved_1280x720.mp4
11/19/21,IND,CHA,Defensive Foul,IND,Challenge,,Won,3,03:00.0,https://videos.nba.com/nba/official-replay/media/trigger16_indcha_1_111921_approved_1280x720.mp4
11/19/21,GSW,DET,Defensive Foul,GSW,Challenge,,Lost,4,08:34.0,https://videos.nba.com/nba/official-replay/media/trigger6_gswdet_1_111921_approved_1280x720.mp4
11/19/21,LAL,BOS,Defensive Foul,LAL,Challenge,,Lost,4,10:08.0,https://videos.nba.com/nba/official-replay/media/trigger16_lalbos_1_111921_approved_1280x720.mp4
11/19/21,ORL,BKN,Offensive Foul,BKN,Challenge,,Won,4,03:00.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlbkn_1_111921_approved_1280x720.mp4
11/19/21,TOR,SAC,Defensive Foul,TOR,Challenge,,Won,1,06:03.0,https://videos.nba.com/nba/official-replay/media/trigger16_torsac_1_111921_approved_1280x720.mp4
11/20/21,HOU,NYK,Offensive Foul,HOU,Challenge,,Won,3,03:45.0,https://videos.nba.com/nba/official-replay/media/trigger16_hounyk_1_112021_approved_1280x720.mp4
11/20/21,MEM,MIN,Home Team Possession,MEM,Challenge,,Won,3,02:42.0,https://videos.nba.com/nba/official-replay/media/trigger17_memmin_1_112021_approved_1280x720.mp4
11/20/21,PHI,TOR,Defensive Foul,POR,Challenge,,Won,4,00:46.1,https://videos.nba.com/nba/official-replay/media/trigger16_phipor_1_112021_approved_1280x720.mp4
11/21/21,LAC,DAL,Defensive Foul,LAC,Challenge,,Won,4,00:53.7,https://videos.nba.com/nba/official-replay/media/trigger16_dallac_1_112121_approved_1280x720.mp4
11/21/21,LAL,DET,Defensive Foul,LAL,Challenge,,Won,4,00:33.2,https://videos.nba.com/nba/official-replay/media/trigger16_laldet_2_112121_approved_1280x720.mp4
11/21/21,DEN,PHX,Defensive Foul,PHX,Challenge,,Won,3,10:52.0,https://videos.nba.com/nba/official-replay/media/trigger16_denphx_1_112121_approved_1280x720.mp4
11/21/21,DEN,PHX,Defensive Foul,DEN,Challenge,,Lost,3,04:14.0,https://videos.nba.com/nba/official-replay/media/trigger16_denphx_2_112121_approved_1280x720.mp4
11/21/21,NYK,CHI,Defensive Foul,NYK,Challenge,,Lost,4,02:19.0,https://videos.nba.com/nba/official-replay/media/trigger16_nykchi_1_112121_approved_1280x720.mp4
11/22/21,OKC,ATL,Defensive Foul,OKC,Challenge,,Lost,4,08:52.0,https://videos.nba.com/nba/official-replay/media/trigger16_okcatl_1_112221_approved_1280x720.mp4
11/22/21,OKC,ATL,Offensive Foul,ATL,Challenge,,Won,4,06:08.0,https://videos.nba.com/nba/official-replay/media/trigger16_okcatl_2_112221_approved_1280x720.mp4
11/22/21,MEM,UTA,Defensive Foul,UTA,Challenge,,Lost,2,00:10.8,https://videos.nba.com/nba/official-replay/media/trigger16_memuta_1_112221_approved_1280x720.mp4
11/22/21,MIN,NOP,Defensive Foul,NOP,Challenge,,Lost,4,08:58.0,https://videos.nba.com/nba/official-replay/media/trigger16_minnop_1_112221_approved_1280x720.mp4
11/22/21,PHX,SAS,Defensive Foul,PHX,Challenge,,Won,3,01:12.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxsas_1_112221_approved_1280x720.mp4
11/22/21,PHX,SAS,Defensive Foul,SAS,Challenge,,Won,4,03:24.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxsas_2_112221_approved_1280x720.mp4
11/23/21,DAL,LAC,Offensive Foul,LAC,Challenge,,Lost,5,01:44.0,https://videos.nba.com/nba/official-replay/media/trigger16_dallac_1_112321_approved_1280x720.mp4
11/24/21,PHX,CLE,Defensive Foul,CLE,Challenge,,Lost,2,07:15.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxcle_1_112421_approved_1280x720.mp4
11/24/21,LAL,IND,Offensive Foul,LAL,Challenge,,Lost,2,01:39.0,https://videos.nba.com/nba/official-replay/media/trigger16_lalind_1_112421_approved_1280x720.mp4
11/24/21,BKN,BOS,Defensive Foul,BOS,Challenge,,Won,2,09:16.0,https://videos.nba.com/nba/official-replay/media/trigger16_bknbos_1_112421_approved_1280x720.mp4
11/24/21,DET,MIL,Defensive Foul,MIL,Challenge,,Won,2,07:22.0,https://videos.nba.com/nba/official-replay/media/trigger16_detmil_1_112421_approved_1280x720.mp4
11/24/21,TOR,MEM,Defensive Foul,TOR,Challenge,,Won,4,10:56.0,https://videos.nba.com/nba/official-replay/media/trigger16_tormem_1_112421_approved_1280x720.mp4
11/24/21,CHI,HOU,Offensive Foul,CHI,Challenge,,Lost,4,05:13.0,https://videos.nba.com/nba/official-replay/media/trigger16_chihou_1_112421_approved_1280x720.mp4
11/24/21,UTA,OKC,Offensive Foul,OKC,Challenge,,Lost,4,00:40.8,https://videos.nba.com/nba/official-replay/media/trigger16_utaokc_1_112421_approved_1280x720.mp4
11/24/21,MIA,MIN,Defensive Foul,MIA,Challenge,,Lost,4,05:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_miamin_1_112421_approved_1280x720.mp4
11/24/21,PHI,GSW,Defensive Foul,PHI,Challenge,,Won,2,06:08.0,https://videos.nba.com/nba/official-replay/media/trigger16_phigsw_1_112421_approved_1280x720.mp4
11/24/21,POR,SAC,Defensive Foul,POR,Challenge,,Won,4,07:27.0,https://videos.nba.com/nba/official-replay/media/trigger16_porsac_1_112421_approved_1280x720.mp4
11/24/21,POR,SAC,Defensive Foul,SAC,Challenge,,Lost,4,03:26.0,https://videos.nba.com/nba/official-replay/media/trigger16_porsac_2_112421_approved_1280x720.mp4
11/26/21,CHI,ORL,Offensive Foul,ORL,Challenge,,Lost,4,11:28.0,https://videos.nba.com/nba/official-replay/media/trigger16_chiorl_1_112621_approved_1280x720.mp4
11/26/21,TOR,IND,Defensive Foul,TOR,Challenge,,Lost,3,10:18.0,https://videos.nba.com/nba/official-replay/media/trigger16_torind_1_112621_approved_1280x720.mp4
11/26/21,WAS,OKC,Defensive Foul,OKC,Challenge,,Won,4,07:09.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasokc_1_112621_approved_1280x720.mp4
11/26/21,NOP,UTA,Offensive Foul,UTA,Challenge,,Lost,4,00:01.3,https://videos.nba.com/nba/official-replay/media/trigger16_noputa_1_112621_approved_1280x720.mp4
11/26/21,POR,GSW,Defensive Foul,GSW,Challenge,,Lost,4,01:30.0,https://videos.nba.com/nba/official-replay/media/trigger16_porgsw_1_112621_approved_1280x720.mp4
11/27/21,MIN,PHI,Defensive Foul,MIN,Challenge,,Lost,4,09:44.0,https://videos.nba.com/nba/official-replay/media/trigger16_minphi_1_112721_approved_1280x720.mp4
11/27/21,MIN,PHI,Away Team Possession,PHI,Challenge,,Lost,5,00:22.5,https://videos.nba.com/nba/official-replay/media/trigger17_minphi_1_112721_approved_1280x720.mp4
11/27/21,WAS,DAL,Defensive Foul,DAL,Challenge,,Lost,1,05:20.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasdal_1_112721_approved_1280x720.mp4
11/27/21,NYK,ATL,Defensive Foul,ATL,Challenge,,Lost,4,07:26.0,https://videos.nba.com/nba/official-replay/media/trigger16_nykatl_1_112721_approved_1280x720.mp4
11/27/21,CHA,HOU,Offensive Foul,CHA,Challenge,,Won,4,01:55.0,https://videos.nba.com/nba/official-replay/media/trigger16_chahou_1_112721_approved_1280x720.mp4
11/27/21,CHA,HOU,Defensive Foul,HOU,Challenge,,Lost,5,00:31.1,https://videos.nba.com/nba/official-replay/media/trigger16_chahou_2_112721_approved_1280x720.mp4
